# id	disposition	subject	core functions	expression
rt_trans:264	run-fn	TRANSFORM	TRANSFORM	Transform( 7         , "@X 99.9"      )
rt_trans:265	run-fn	TRANSFORM	TRANSFORM	Transform( -7        , "@X 99.9"      )
rt_trans:266	run-fn	TRANSFORM	TRANSFORM	Transform( 7         , "@( 99.9"      )
rt_trans:267	run-fn	TRANSFORM	TRANSFORM	Transform( -7        , "@( 99.9"      )
rt_trans:268	run-fn	TRANSFORM	TRANSFORM	Transform( 7         , "9X9Z5.9"      )
rt_trans:269	run-fn	TRANSFORM	TRANSFORM	Transform( -7        , "@R 9X9^"      )
rt_trans:270	run-fn	TRANSFORM	TRANSFORM	Transform( -7        , "9X9^"         )
rt_trans:271	run-fn	TRANSFORM	TRANSFORM	Transform( 1         , "@R 9HI!"      )
rt_trans:272	run-fn	TRANSFORM	TRANSFORM	Transform( 1         , "9HI!"         )
rt_trans:273	run-fn	TRANSFORM	TRANSFORM	Transform( -12       , "@( 99"        )
rt_trans:274	run-fn	TRANSFORM	TRANSFORM	Transform( 12        , "@( 99"        )
rt_trans:275	run-fn	TRANSFORM	TRANSFORM	Transform( 1         , ""             )
rt_trans:276	run-fn	TRANSFORM	TRANSFORM	Transform( 32768     , ""             )
rt_trans:277	run-fn	TRANSFORM	TRANSFORM	Transform( -20       , ""             )
rt_trans:278	run-fn	TRANSFORM	TRANSFORM	Transform( 1048576   , ""             )
rt_trans:279	run-fn	TRANSFORM	TRANSFORM	Transform( 21.65     , ""             )
rt_trans:280	run-fn	TRANSFORM	TRANSFORM	Transform( -3.33     , ""             )
rt_trans:281	run-fn	TRANSFORM	TRANSFORM	Transform( -1234     , "@( 9999"      )
rt_trans:282	run-fn	TRANSFORM	TRANSFORM	Transform( -1234     , "@B 9999"      )
rt_trans:283	run-fn	TRANSFORM	TRANSFORM	Transform( -1234     , "@B( 9999"     )
rt_trans:284	run-fn	TRANSFORM	TRANSFORM	Transform( 1234      , "@E 9,999.99"  )
rt_trans:285	run-fn	TRANSFORM	TRANSFORM	Transform( 12.2      , "@E 9,999.99"  )
rt_trans:286	run-fn	TRANSFORM	TRANSFORM	Transform( -1234     , "@X 9999"      )
rt_trans:287	run-fn	TRANSFORM	TRANSFORM	Transform( -1234     , "@BX 9999"     )
rt_trans:288	run-fn	TRANSFORM	TRANSFORM	Transform( 1234      , "@B 9999"      )
rt_trans:289	run-fn	TRANSFORM	TRANSFORM	Transform( 1234      , "@BX 9999"     )
rt_trans:290	run-fn	TRANSFORM	TRANSFORM	Transform( 0         , "@Z 9999"      )
rt_trans:291	run-fn	TRANSFORM	TRANSFORM	Transform( 0         , "@BZ 9999"     )
rt_trans:292	run-fn	TRANSFORM	TRANSFORM	Transform( 2334      , "Xxxxx: #####" )
rt_trans:294	run-fn	TRANSFORM	TRANSFORM	Transform( "Hello", "@S-1" )
rt_trans:295	run-fn	TRANSFORM	TRANSFORM	Transform( "Hello", "@S3.0!" )
rt_trans:296	run-fn	TRANSFORM	TRANSFORM	Transform( "Hello", "@S3" )
rt_trans:297	run-fn	TRANSFORM	TRANSFORM	Transform( "Hello", "@S13" ) + "<"
rt_trans:298	run-fn	TRANSFORM	TRANSFORM	Transform( "Hello", "@S000000000003K" )
rt_trans:299	run-fn	TRANSFORM	TRANSFORM	Transform( "Hello", "@S3K" )
rt_trans:300	run-fn	TRANSFORM	TRANSFORM	Transform( "Hello", "@S 3K" )
rt_trans:301	run-fn	TRANSFORM	CHR,TRANSFORM	Transform( "Hello", "@S3" + Chr( 9 ) )
rt_trans:302	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdef", "@! !lkm!" )
rt_trans:303	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdef", "@! !LKM!" )
rt_trans:304	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefghijklmnopqrstuvwxyz", "@! !lkm!x" )
rt_trans:305	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefghijklmnopqrstuvwxyz", "@! abcdefghijklmnopqrstuvwxyz" )
rt_trans:306	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefghijklmnopqrstuvwxyz", "@! `~!@#$%^&*()_+-={}[]\|;':" )
rt_trans:307	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefghijklmnopqrstuvwxyz", "@! ,./<>?" )
rt_trans:308	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefghijklmnopqrstuvwxyz", "@R! ,./<>?" )
rt_trans:309	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefghijklmnopqrstuvwxyz", "@R! ,./<>" )
rt_trans:310	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefghijklmnopqrstuvwxyz", "@R! ,./<" )
rt_trans:311	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefghijklmnopqrstuvwxyz", "@R! ,./" )
rt_trans:312	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefghijklmnopqrstuvwxyz", "@R! ,." )
rt_trans:313	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefghijklmnopqrstuvwxyz", "@R! ," )
rt_trans:314	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefghijklmnopqrstuvwxyz", "@R! " )
rt_trans:315	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefghijklmnopqrstuvwxyz", "@R! 0" )
rt_trans:316	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefghijklmnopqrstuvwxyz", "@R! B" )
rt_trans:317	run-fn	TRANSFORM	TRANSFORM	Transform( "zbcdefghijklmnopqrstuvwxya", "@R! A" )
rt_trans:318	run-fn	TRANSFORM	TRANSFORM	Transform( "zbcdefghijklmnopqrstuvwxya", "@R! Z" )
rt_trans:320	run-fn	TRANSFORM	TRANSFORM	Transform( " Hello ", "@Z" )
rt_trans:321	run-fn	TRANSFORM	TRANSFORM	Transform( "Hello", "@Z" )
rt_trans:322	run-fn	TRANSFORM	TRANSFORM	Transform( "", "@Z" )
rt_trans:323	run-fn	TRANSFORM	TRANSFORM	Transform( "   ", "@Z" )
rt_trans:324	run-fn	TRANSFORM	TRANSFORM	Transform( " Hello ", "@Z z" )
rt_trans:325	run-fn	TRANSFORM	TRANSFORM	Transform( "Hello", "@Z z" )
rt_trans:326	run-fn	TRANSFORM	TRANSFORM	Transform( "", "@Z z" )
rt_trans:327	run-fn	TRANSFORM	TRANSFORM	Transform( "   ", "@Z z" )
rt_trans:328	run-fn	TRANSFORM	TRANSFORM	Transform( "a", "@! Y" )
rt_trans:329	run-fn	TRANSFORM	TRANSFORM	Transform( "b", "@! Y" )
rt_trans:330	run-fn	TRANSFORM	TRANSFORM	Transform( "c", "@! Y" )
rt_trans:331	run-fn	TRANSFORM	TRANSFORM	Transform( "d", "@! Y" )
rt_trans:332	run-fn	TRANSFORM	TRANSFORM	Transform( "e", "@! Y" )
rt_trans:333	run-fn	TRANSFORM	TRANSFORM	Transform( "f", "@! Y" )
rt_trans:334	run-fn	TRANSFORM	TRANSFORM	Transform( "g", "@! Y" )
rt_trans:335	run-fn	TRANSFORM	TRANSFORM	Transform( "h", "@! Y" )
rt_trans:336	run-fn	TRANSFORM	TRANSFORM	Transform( "i", "@! Y" )
rt_trans:337	run-fn	TRANSFORM	TRANSFORM	Transform( "j", "@! Y" )
rt_trans:338	run-fn	TRANSFORM	TRANSFORM	Transform( "k", "@! Y" )
rt_trans:339	run-fn	TRANSFORM	TRANSFORM	Transform( "l", "@! Y" )
rt_trans:340	run-fn	TRANSFORM	TRANSFORM	Transform( "m", "@! Y" )
rt_trans:341	run-fn	TRANSFORM	TRANSFORM	Transform( "n", "@! Y" )
rt_trans:342	run-fn	TRANSFORM	TRANSFORM	Transform( "o", "@! Y" )
rt_trans:343	run-fn	TRANSFORM	TRANSFORM	Transform( "p", "@! Y" )
rt_trans:344	run-fn	TRANSFORM	TRANSFORM	Transform( "q", "@! Y" )
rt_trans:345	run-fn	TRANSFORM	TRANSFORM	Transform( "r", "@! Y" )
rt_trans:346	run-fn	TRANSFORM	TRANSFORM	Transform( "s", "@! Y" )
rt_trans:347	run-fn	TRANSFORM	TRANSFORM	Transform( "t", "@! Y" )
rt_trans:348	run-fn	TRANSFORM	TRANSFORM	Transform( "u", "@! Y" )
rt_trans:349	run-fn	TRANSFORM	TRANSFORM	Transform( "v", "@! Y" )
rt_trans:350	run-fn	TRANSFORM	TRANSFORM	Transform( "w", "@! Y" )
rt_trans:351	run-fn	TRANSFORM	TRANSFORM	Transform( "x", "@! Y" )
rt_trans:352	run-fn	TRANSFORM	TRANSFORM	Transform( "y", "@! Y" )
rt_trans:353	run-fn	TRANSFORM	TRANSFORM	Transform( "z", "@! Y" )
rt_trans:354	run-fn	TRANSFORM	TRANSFORM	Transform( "t", "Y" )
rt_trans:355	run-fn	TRANSFORM	TRANSFORM	Transform( "y", "Y" )
rt_trans:356	run-fn	TRANSFORM	TRANSFORM	Transform( "T", "Y" )
rt_trans:357	run-fn	TRANSFORM	TRANSFORM	Transform( "Y", "Y" )
rt_trans:358	run-fn	TRANSFORM	TRANSFORM	Transform( "T", "@! Y" )
rt_trans:359	run-fn	TRANSFORM	TRANSFORM	Transform( "Y", "@! Y" )
rt_trans:360	run-fn	TRANSFORM	TRANSFORM	Transform( "abc", "@R !!!!" )
rt_trans:361	run-fn	TRANSFORM	TRANSFORM	Transform( "abc", "@R XXXX" )
rt_trans:362	run-fn	TRANSFORM	TRANSFORM	Transform( "abc", "@R !!" )
rt_trans:363	run-fn	TRANSFORM	TRANSFORM	Transform( "abc", "@R XX" )
rt_trans:364	run-fn	TRANSFORM	TRANSFORM	Transform( "abc", "@!R !!!!" )
rt_trans:365	run-fn	TRANSFORM	TRANSFORM	Transform( "abc", "@!R XXXX" )
rt_trans:366	run-fn	TRANSFORM	TRANSFORM	Transform( "abc", "@!R !!" )
rt_trans:367	run-fn	TRANSFORM	TRANSFORM	Transform( "abc", "@!R XX" )
rt_trans:368	run-fn	TRANSFORM	CHR,TRANSFORM	Transform( "abc", "@R" + Chr( 9 ) + "!!!!" )
rt_trans:369	run-fn	TRANSFORM	TRANSFORM	Transform( "abc", "@R!!!!!!!!!!!!" )
rt_trans:370	run-fn	TRANSFORM	TRANSFORM	Transform( "hello", "@ !!" )
rt_trans:371	run-fn	TRANSFORM	TRANSFORM	Transform( "hello", "@" )
rt_trans:372	run-fn	TRANSFORM	TRANSFORM	Transform( "hello", "@ " )
rt_trans:373	run-fn	TRANSFORM	TRANSFORM	Transform( "hello", " @!" )
rt_trans:374	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefgh", "@R! helloy" )
rt_trans:375	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefgh", "@R helloy" )
rt_trans:376	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefgh", "@R !!!!!!" )
rt_trans:377	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefgh", "@" )
rt_trans:379	run-fn	TRANSFORM	TRANSFORM	Transform( 100, "@B" )
rt_trans:380	run-fn	TRANSFORM	TRANSFORM	Transform( 100, "@b" )
rt_trans:382	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "l" )
rt_trans:383	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "l" )
rt_trans:384	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "L" )
rt_trans:385	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "L" )
rt_trans:387	run-fn	TRANSFORM	TRANSFORM	Transform( "  H", "@B" )
rt_trans:388	run-fn	TRANSFORM	CHR,TRANSFORM	Transform( Chr( 9 ) + " H", "@B" )
rt_trans:389	run-fn	TRANSFORM	TRANSFORM	Transform( "  H ", "@B" )
rt_trans:390	run-fn	TRANSFORM	TRANSFORM	Transform( "  H", "@Z" )
rt_trans:391	run-fn	TRANSFORM	TRANSFORM	Transform( "  H", "@ZB" )
rt_trans:392	run-fn	TRANSFORM	TRANSFORM	Transform( "  H", "@!" )
rt_trans:393	run-fn	TRANSFORM	TRANSFORM	Transform( "19840325", "@D" )
rt_trans:394	run-fn	TRANSFORM	TRANSFORM	Transform( "19840325", "@DE" )
rt_trans:395	run-fn	TRANSFORM	TRANSFORM	Transform( "1984032598765", "@DE" )
rt_trans:398	run-fn	TRANSFORM	TRANSFORM	Transform( "19840325", "@D" )
rt_trans:399	run-fn	TRANSFORM	TRANSFORM	Transform( "19840325", "@DE" )
rt_trans:400	run-fn	TRANSFORM	TRANSFORM	Transform( "1984032598765", "@DE" )
rt_trans:403	run-fn	TRANSFORM	TRANSFORM	Transform( "19840325", "@D" )
rt_trans:404	run-fn	TRANSFORM	TRANSFORM	Transform( "19840325", "@DE" )
rt_trans:405	run-fn	TRANSFORM	TRANSFORM	Transform( "1984032598765", "@DE" )
rt_trans:406	run-fn	TRANSFORM	TRANSFORM	Transform( "1", "@D" )
rt_trans:407	run-fn	TRANSFORM	TRANSFORM	Transform( "19840325", "@D" )
rt_trans:408	run-fn	TRANSFORM	TRANSFORM	Transform( "19840325", "@DR" )
rt_trans:409	run-fn	TRANSFORM	TRANSFORM	Transform( "ABCDEFG", "@D" )
rt_trans:410	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefg", "@D !!" )
rt_trans:411	run-fn	TRANSFORM	TRANSFORM	Transform( "abcdefg", "@D!" )
rt_trans:412	run-fn	TRANSFORM	TRANSFORM	Transform( "ABCDEFG", "@DB" )
rt_trans:413	run-fn	TRANSFORM	TRANSFORM	Transform( "  CDEFG", "@DB" )
rt_trans:414	run-fn	TRANSFORM	TRANSFORM	Transform( "ABCDEFG", "@DBZ" )
rt_trans:443	run-fn	TRANSFORM	CTOD,TRANSFORM	Transform( CToD( "" ), "@DB" )
rt_trans:444	run-fn	TRANSFORM	CTOD,TRANSFORM	Transform( CToD( "" ), "@DBR uiuijk" )
rt_trans:445	run-fn	TRANSFORM	TRANSFORM	Transform( 100, "@B $99999" )
rt_trans:446	run-fn	TRANSFORM	TRANSFORM	Transform( 10, "@BZ $99999" )
rt_trans:447	run-fn	TRANSFORM	TRANSFORM	Transform( 10, "@BX $99999" )
rt_trans:448	run-fn	TRANSFORM	TRANSFORM	Transform( 0, "@BZX $99999" )
rt_trans:449	run-fn	TRANSFORM	TRANSFORM	Transform( -10, "@B(X $99999" )
rt_trans:450	run-fn	TRANSFORM	TRANSFORM	Transform( -10, "@(X $99999" )
rt_trans:451	run-fn	TRANSFORM	TRANSFORM	Transform( 0, "@B(X $99999" )
rt_trans:452	run-fn	TRANSFORM	TRANSFORM	Transform( 0, "@B(ZX $99999" )
rt_trans:455	run-fn	TRANSFORM	TRANSFORM	Transform( sdDate, NIL )
rt_trans:457	run-fn	TRANSFORM	TRANSFORM	Transform( sdDate, "" )
rt_trans:458	run-fn	TRANSFORM	TRANSFORM	Transform( sdDate, "@Z" )
rt_trans:462	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "#" )
rt_trans:463	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "#" )
rt_trans:464	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "#ylntfhekko" )
rt_trans:465	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "#ylntfhekko" )
rt_trans:466	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "#YLNTFHEKKO" )
rt_trans:467	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "#YLNTFHEKKO" )
rt_trans:468	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "YLNTFHEKKO#" )
rt_trans:469	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "YLNTFHEKKO#" )
rt_trans:470	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "XLNTFHEKKO#" )
rt_trans:471	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "XLNTFHEKKO#" )
rt_trans:472	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "ABCDEFGHIJKLMNOPQRSTUVWXYZ9#!$ *.," )
rt_trans:473	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "ABCDEFGHIJKLMNOPQRSTUVWXYZ9#!$ *.," )
rt_trans:474	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "" )
rt_trans:475	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "" )
rt_trans:476	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@" )
rt_trans:477	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@" )
rt_trans:478	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@R #" )
rt_trans:479	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@R #" )
rt_trans:480	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@R #ylntfhekko" )
rt_trans:481	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@R #ylntfhekko" )
rt_trans:482	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@R #YLNTFHEKKO" )
rt_trans:483	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@R #YLNTFHEKKO" )
rt_trans:484	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@R YLNTFHEKKO#" )
rt_trans:485	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@R YLNTFHEKKO#" )
rt_trans:486	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@R XLNTFHEKKO#" )
rt_trans:487	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@R XLNTFHEKKO#" )
rt_trans:488	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@R ABCDEFGHIJKLMNOPQRSTUVWXYZ9#!$ *.," )
rt_trans:489	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@R ABCDEFGHIJKLMNOPQRSTUVWXYZ9#!$ *.," )
rt_trans:490	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@Z #" )
rt_trans:491	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@Z #" )
rt_trans:492	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@Z #ylntfhekko" )
rt_trans:493	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@Z #ylntfhekko" )
rt_trans:494	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@Z #YLNTFHEKKO" )
rt_trans:495	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@Z #YLNTFHEKKO" )
rt_trans:496	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@Z YLNTFHEKKO#" )
rt_trans:497	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@Z YLNTFHEKKO#" )
rt_trans:498	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@Z XLNTFHEKKO#" )
rt_trans:499	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@Z XLNTFHEKKO#" )
rt_trans:500	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@Z ABCDEFGHIJKLMNOPQRSTUVWXYZ9#!$ *.," )
rt_trans:501	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@Z ABCDEFGHIJKLMNOPQRSTUVWXYZ9#!$ *.," )
rt_trans:502	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@RZ #" )
rt_trans:503	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@RZ #" )
rt_trans:504	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@RZ #ylntfhekko" )
rt_trans:505	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@RZ #ylntfhekko" )
rt_trans:506	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@RZ #YLNTFHEKKO" )
rt_trans:507	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@RZ #YLNTFHEKKO" )
rt_trans:508	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@RZ YLNTFHEKKO#" )
rt_trans:509	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@RZ YLNTFHEKKO#" )
rt_trans:510	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@RZ XLNTFHEKKO#" )
rt_trans:511	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@RZ XLNTFHEKKO#" )
rt_trans:512	run-fn	TRANSFORM	TRANSFORM	Transform( .T., "@RZ ABCDEFGHIJKLMNOPQRSTUVWXYZ9#!$ *.," )
rt_trans:513	run-fn	TRANSFORM	TRANSFORM	Transform( .F., "@RZ ABCDEFGHIJKLMNOPQRSTUVWXYZ9#!$ *.," )
rt_trans:517	run-fn	TRANSFORM	TRANSFORM	Transform( "abcd", "@9!*" )
rt_trans:518	run-fn	TRANSFORM	TRANSFORM	Transform( "abcd", "@_9!*" )
rt_trans:519	run-fn	TRANSFORM	CHR,TRANSFORM	Transform( "abcd", "@_9" + Chr( 9 ) + "9!9" )
rt_trans:520	run-fn	TRANSFORM	TRANSFORM	Transform( "abcd", "@!!!" )
rt_trans:521	run-fn	TRANSFORM	TRANSFORM	Transform( "abcd", "@9" )
rt_trans:523	run-fn	TRANSFORM	TRANSFORM	Transform(  134.24, "99,999.99" )
rt_trans:524	run-fn	TRANSFORM	TRANSFORM	Transform(  134.24, "@E 99,999.99" )
rt_trans:525	run-fn	TRANSFORM	TRANSFORM	Transform( -134.24, "@E 99,999.99" )
rt_trans:526	run-fn	TRANSFORM	TRANSFORM	Transform(  134.24, "@E99,999.99" )
rt_trans:527	run-fn	TRANSFORM	TRANSFORM	Transform( -134.24, "@E99,999.99" )
rt_trans:529	run-fn	TRANSFORM	TRANSFORM	Transform(  7, "@C 9999" )
rt_trans:530	run-fn	TRANSFORM	TRANSFORM	Transform( -7, "@X 9999" )
rt_trans:532	run-fn	TRANSFORM	HB_STOD,TRANSFORM	Transform( hb_SToD( "19920509" ), "@E" )
rt_trans:534	divergent:Transform( n, "" ) width: a Val() result gets the default width, not its own	TRANSFORM	TRANSFORM,VAL	Transform( Val( "3.10" ), "@X" )
rt_trans:535	run-fn	TRANSFORM	TRANSFORM	Transform(          0.80, ".9999" )
rt_trans:536	run-fn	TRANSFORM	TRANSFORM	Transform(         -0.80, ".9999" )
rt_trans:537	run-fn	TRANSFORM	TRANSFORM	Transform(     12345.123, "@X99" )
rt_trans:538	run-fn	TRANSFORM	TRANSFORM	Transform(    -12345.123, "@X99" )
rt_trans:539	run-fn	TRANSFORM	TRANSFORM	Transform(     123456.78, "@E" )
rt_trans:540	run-fn	TRANSFORM	TRANSFORM	Transform(             0, "@C 9.99" )
rt_trans:544	run-fn	TRANSFORM	TRANSFORM	Transform( dt, "@E" )
rt_trans:546	run-fn	TRANSFORM	TRANSFORM	Transform( dt, "@E" )
rt_trans:548	run-fn	TRANSFORM	TRANSFORM	Transform( dt, "@E" )
rt_trans:552	run-fn	TRANSFORM	TRANSFORM	Transform( dt, "@E" )
rt_trans:554	run-fn	TRANSFORM	TRANSFORM	Transform( dt, "@E" )
rt_trans:556	run-fn	TRANSFORM	TRANSFORM	Transform( dt, "@E" )
rt_trans:558	run-fn	TRANSFORM	TRANSFORM	Transform( dt, "@E" )
rt_trans:560	run-fn	TRANSFORM	TRANSFORM	Transform( dt, "@E" )
rt_trans:562	run-fn	TRANSFORM	TRANSFORM	Transform( dt, "@E" )
rt_trans:564	run-fn	TRANSFORM	TRANSFORM	Transform( dt, "@E" )
rt_trans:567	run-fn	TRANSFORM	TRANSFORM	Transform( dt, "@E" )
rt_trans:569	run-fn	TRANSFORM	TRANSFORM	Transform(            -5, "@(Z $###,##9.99" )
rt_trans:570	run-fn	TRANSFORM	TRANSFORM	Transform(           -10, "@)Z $###,##9.99" )
rt_trans:571	run-fn	TRANSFORM	TRANSFORM	Transform(           -20, "@Z $###,##9.99"  )
rt_trans:572	run-fn	TRANSFORM	TRANSFORM	Transform(           100, "9999."           )
rt_trans:573	run-fn	TRANSFORM	TRANSFORM	Transform(           1.1, "@B!99.99"        )
rt_trans:574	run-fn	TRANSFORM	TRANSFORM	Transform(        12.345, "@R 99/99"        )
rt_trans:575	run-fn	TRANSFORM	TRANSFORM	Transform(  "1234567890", "@9"              )
rt_trans:576	divergent:Str( n ) width: an integer literal's width comes from its digits in the source in Harbour, and a literal of more than 16 significant digits is taken for an uneven quotient; a C# decimal carries neither (Alex, 2026-09-19)	TRANSFORM	TRANSFORM	Transform(    1234567890, "@9"              )
rt_trans:577	run-fn	TRANSFORM	TRANSFORM	Transform(          1234, "9 999"           )
rt_trans:578	run-fn	TRANSFORM	TRANSFORM	Transform(    123.123456, "999.99.99.99"    )
rt_trans:579	run-fn	TRANSFORM	TRANSFORM	Transform(    123.123456, "$$$.$$.$$.$$"    )
rt_trans:580	run-fn	TRANSFORM	TRANSFORM	Transform(    123.123456, "***.**.**.**"    )
rt_trans:581	run-fn	TRANSFORM	TRANSFORM	Transform(         99999, "9.999"           )
rt_trans:582	run-fn	TRANSFORM	TRANSFORM	Transform(            99, "*.***"           )
rt_trans:583	run-fn	TRANSFORM	TRANSFORM	Transform(         12345, "9999."           )
rt_trans:585	run-fn	TRANSFORM	TRANSFORM	Transform(     -12345.00, "@("              )
rt_trans:586	run-fn	TRANSFORM	TRANSFORM	Transform(     -12345.00, "@)"              )
rt_trans:587	run-fn	TRANSFORM	TRANSFORM	Transform( -123456789.00, "@("              )
rt_trans:588	run-fn	TRANSFORM	TRANSFORM	Transform( -123456789.00, "@)"              )
rt_trans:589	run-fn	TRANSFORM	TRANSFORM	Transform(   -1234567890, "@("              )
rt_trans:590	run-fn	TRANSFORM	TRANSFORM	Transform(   -1234567890, "@)"              )
rt_trans:591	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@( [999999]"     )
rt_trans:592	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@) [999999]"     )
rt_trans:593	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@( $999999"      )
rt_trans:594	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@) $999999"      )
rt_trans:595	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@( #999999"      )
rt_trans:596	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@) #999999"      )
rt_trans:597	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@( $99999"       )
rt_trans:598	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@) $99999"       )
rt_trans:599	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@( #99999"       )
rt_trans:600	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@) #99999"       )
rt_trans:601	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@( 6798^999"     )
rt_trans:602	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@( 9798^9999"    )
rt_trans:604	run-fn	TRANSFORM	TRANSFORM	Transform(        134.24, "@E99,999.99"     )
rt_trans:605	run-fn	TRANSFORM	TRANSFORM	Transform(       -134.24, "@E99,999.99"     )
rt_trans:606	run-fn	TRANSFORM	TRANSFORM	Transform(          0.80, ".9999"           )
rt_trans:607	run-fn	TRANSFORM	TRANSFORM	Transform(         -0.80, ".9999"           )
rt_trans:608	run-fn	TRANSFORM	TRANSFORM	Transform(     12345.123, "@X99"            )
rt_trans:609	run-fn	TRANSFORM	TRANSFORM	Transform(    -12345.123, "@X99"            )
rt_trans:610	run-fn	TRANSFORM	TRANSFORM	Transform(     123456.78, "@E"              )
rt_trans:611	run-fn	TRANSFORM	TRANSFORM	Transform(             0, "@C 9.99"         )
rt_trans:612	run-fn	TRANSFORM	TRANSFORM	Transform(           1.1, "@B!99.99"        )
rt_trans:613	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@) [999999]"     )
rt_trans:614	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@) $999999"      )
rt_trans:615	run-fn	TRANSFORM	TRANSFORM	Transform(        -12345, "@) *999999"      )
